,RM355 ZN14 ZN-T,KIT-OFF ZN10 ZN-T,GUIDANCE ZN11 ZN-T,PRINCIPAL ZN11 ZN-T,RM260B ZN11 ZN-T,RM375 ZN14 ZN-T,RM375-02 ZN-T,RM377-01 ZN18 ZN-T,RM361 ZN20 ZN-T,RM116 ZN06 ZN-T,RM138 ZN09 ZN-T,RM260 ZN11 ZN-T,RM303 ZN14 ZN-T,RM305 ZN14 ZN-T,RM307 ZN14 ZN-T,RM309 ZN-T,RM310 ZN09 ZN-T,RM311 ZN14 ZN-T,RM313 ZN14 ZN-T,RM335 ZN18 ZN-T,RM337 ZN18 ZN-T,RM339 ZN18 ZN-T,RM343 ZN18 ZN-T,RM349 ZN20 ZN-T,RM353 ZN-T,RM373 ZN14 ZN-T,RM379 ZN18 ZN-T,RM137 ZN09 ZN-T,RM139 ZN09 ZN-T,RM201 ZN19 ZN-T,RM203 ZN19 ZN-T,RM205 ZN19 ZN-T,RM207 ZN19 ZN-T,RM211 ZN19 ZN-T,RM215 ZN-T,RM222 ZN-T,RM224 ZN-T,RM225 ZN-T,RM226 ZN-T,RM227 ZN-T,RM228 ZN-T,RM230 ZN-T,RM232 ZN-T,RM237 ZN-T,RM241 ZN-T,RM243 ZN-T,RM245 ZN-T,RM247 ZN-T,RM249 ZN-T,RM251 ZN-T,RM253 ZN-T,RM255B ZN-T,RM364A ZN02 ZN-T,RM364B ZN02 ZN-T,RM267 ZN-T,RM271 ZN-T,RM273 ZN-T,RM301 ZN20 ZN-T,RM320 ZN22 ZN-T,RM323 ZN22 ZN-T,RM325 ZN22 ZN-T,RM326 ZN22 ZN-T,RM328 ZN22 ZN-T,RM345 ZN18 ZN-T,RM347 ZN20 ZN-T,RM351 ZN18 ZN-T,RM357 ZN20 ZN-T,RM359- ZN20 ZN-T,RM365 ZN20 ZN-T,RM367 ZN20 ZN-T,RM369 ZN20 ZN-T,RM370 ZN20 ZN-T,RM377 ZN14 ZN-T,RM381 ZN18 ZN-T,Cafe UV08 ZN08 ZN-T,Cafe UV01 ZN08 ZN-T,Cafe UV14 ZN08 ZN-T,Cafe UV02 ZN08ZN-T,FieldHouse-NE ZN1 ZN-T,FieldHouse-NW ZN1 ZN-T,FieldHouse-SE ZN1 ZN-T,FieldHouse-SW ZN1 ZN-T
2019-02-06 10:15:00,70.31786,75.9126,69.41745,70.24751,73.20457,72.29602,72.815,70.63528,71.02454,65.52394,70.37582,71.71014,70.5834,70.37582,72.60739,71.54352,68.48312,70.63528,72.0625,69.96066,69.20813,69.26004,69.10434,66.40567,68.74109,71.18024,69.15622,68.84488,69.41571,73.82703,71.49161,72.9707,70.04031,71.87388,73.23907,69.71703,70.13663,69.30532,69.60628,71.61263,70.00101,70.86412,70.54492,70.82041,72.11384,71.06877,68.72256,73.01646,71.68476,70.84184,70.01788,70.26256,71.5954,70.47961,69.25436,70.45933,71.14797,72.76312,70.22015,70.27203,70.32391,70.47961,71.85492,71.5954,68.74109,70.97266,71.07645,69.90875,,68.84488,69.00055,69.57141,67.72903,71.80301,68.81564,68.22522,68.81564,68.22522,62.21875,59.90625,66.1875,62.46875
2019-02-06 10:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.44363,,,,,,,,,,,,,
2019-02-06 10:23:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-06 10:30:00,70.31786,76.1264,69.41745,70.75304,73.20457,72.34793,72.6593,70.89481,71.02454,65.62483,70.68719,71.71014,70.97266,70.4277,72.71118,71.43973,68.595,70.32391,72.29602,69.57141,70.01254,69.20813,69.62329,66.17215,68.94867,72.01059,69.10434,69.5195,69.72708,73.51559,71.54352,73.30801,70.19601,70.81532,72.80157,69.71703,70.54672,69.09212,69.60628,71.61263,70.00101,71.06447,70.12559,71.03145,72.11384,70.8604,68.72256,72.60624,71.38293,70.5424,70.01788,70.26256,71.23215,70.63528,69.25436,70.15411,70.84872,72.86691,69.75308,69.36383,70.22015,70.53149,71.33594,71.49161,69.72708,70.11633,71.07645,69.62329,67.44363,68.14423,67.93665,69.05243,67.78098,71.69919,68.81564,68.22522,68.81564,68.22522,62.34375,60.03125,66.5,62.75
2019-02-06 10:35:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-06 10:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.44363,,,,,,,,,,,,,
2019-02-06 10:45:00,70.82133,76.37911,69.41745,70.75304,73.20457,72.71118,71.85492,70.89481,71.18024,65.52306,70.53149,72.21213,71.28403,70.5834,72.76312,71.49161,68.69723,70.79102,72.34793,68.94867,69.5195,68.94867,69.80496,66.01645,69.62329,71.12833,68.94867,68.58536,69.62329,73.5675,71.54352,73.51559,70.45551,71.02811,72.5892,69.50365,70.75616,69.49508,69.60628,71.61263,70.00101,71.06447,70.34842,70.83014,72.31213,70.8604,68.72256,72.39445,71.38293,70.5424,70.01788,70.26256,71.7511,71.12833,69.25436,69.84872,70.84872,72.9707,69.75308,69.15622,70.11633,70.47961,71.18024,71.54352,68.63727,72.08844,71.02454,69.46762,,69.20813,68.14423,68.94867,67.88477,71.49161,68.30957,67.71909,68.30957,67.71909,62.625,60.21875,66.5625,62.96875
2019-02-06 10:46:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-06 10:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.67715,,,,,,,,,,,,,
2019-02-06 10:58:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-06 11:00:00,70.82133,76.37476,69.41745,71.2542,73.20457,72.08844,72.5036,71.07645,71.28403,65.52306,70.68719,72.21213,71.5954,70.5834,72.5036,71.49161,68.8008,70.92075,72.39981,69.05243,69.05243,68.84488,70.11633,65.96457,68.89676,72.01059,69.00055,69.46762,69.5195,73.72318,71.5954,73.46371,70.66312,71.23424,72.5892,69.50365,70.75616,69.90067,69.60628,71.61263,69.79884,71.06447,70.54871,70.83014,72.31213,70.65782,68.72256,73.00227,71.38293,70.5424,70.31933,70.26256,72.0625,71.54352,69.25436,69.84872,70.84872,72.815,69.80496,69.36383,70.16824,70.5834,70.97266,71.69919,69.36383,72.01059,71.12833,69.96066,67.72903,69.26004,68.14423,68.84488,67.98856,71.5954,68.30957,67.71909,68.30957,67.71909,62.75,60.28125,66.8125,63.25
2019-02-06 11:09:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-06 11:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.78098,,,,,,,,,,,,,
2019-02-06 11:15:00,70.82133,76.07028,69.41745,70.74815,73.20457,72.34793,72.71118,71.07645,71.38782,65.41312,70.68719,72.21213,71.9068,70.63528,72.29602,71.49161,69.01997,71.18024,72.19223,69.96066,69.36383,70.16824,70.01254,66.12024,68.74109,71.38782,68.89676,70.89481,69.46762,73.87891,71.54352,73.5675,70.715,70.61244,72.07504,69.70329,70.10834,69.90067,69.40469,71.21004,69.5957,71.93255,70.34553,70.81969,72.11083,70.4504,69.14682,73.42008,71.68155,70.84056,70.31933,70.26256,72.0625,71.69919,69.55367,69.84872,70.84872,72.815,69.80496,69.46762,70.32391,70.22015,70.68719,71.69919,68.89676,70.5834,70.97266,70.27203,,69.36383,68.14423,69.5195,68.14423,71.64728,68.30957,67.71909,68.30957,67.71909,62.90625,60.4375,67.125,63.59375
2019-02-06 11:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.76898,,,,,,,,,,,,,
2019-02-06 11:21:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-06 11:30:00,70.82133,76.17464,69.41745,70.24419,73.20457,72.55551,71.9068,71.18024,70.53149,64.99849,70.73911,72.21213,71.5954,70.63528,72.19223,71.69919,69.22672,71.49161,72.39981,69.80496,69.15622,69.26004,69.90875,66.12024,70.01254,71.33594,68.94867,68.24802,69.62329,73.6713,71.28403,73.77512,70.76691,71.033,71.64861,70.33065,69.47236,69.69925,68.79996,70.58591,68.95552,72.34454,70.13041,71.02705,72.11083,70.03839,69.34521,73.42581,72.28268,71.44305,70.62424,70.26256,71.64728,71.80301,69.25216,69.84872,70.84872,72.9707,69.75308,69.57141,70.27203,70.16824,70.32391,71.02454,69.96066,71.38782,71.49161,70.32391,66.06836,69.46762,68.79297,69.05243,68.58536,71.02454,68.30957,68.22522,68.30957,68.22522,63.25,60.6875,67.5,63.75
2019-02-06 11:32:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-06 11:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.91266,,,,,,,,,,,,,
2019-02-07 00:00:00,70.31972,72.1968,64.39545,63.19359,71.19279,67.52145,66.97656,65.44556,67.02844,63.49094,59.01031,70.7019,67.23602,66.87277,68.14423,67.08035,65.41922,66.40567,67.13223,64.95258,65.49747,66.06836,66.66516,64.32977,64.48547,67.13223,65.49747,63.88867,61.0343,69.10434,67.93665,68.24802,66.25183,68.17476,64.75272,63.62855,64.53623,64.77211,66.95052,66.09872,63.66394,64.34862,66.66633,62.29618,66.72738,65.09367,65.25797,65.46806,68.33537,67.78065,66.09964,63.26977,68.35184,69.26004,68.63751,68.36122,65.70434,69.10434,67.02844,68.68915,70.11633,70.01254,69.85687,67.44363,65.96457,62.9545,66.22403,67.39172,64.07031,65.1861,65.86078,65.86078,64.48547,66.30188,65.24481,65.13235,65.24481,65.13235,59.9375,61.25,60.625,60.71875
2019-02-07 00:00:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-07 00:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.07031,,,,,,,,,,,,,
2019-02-07 00:11:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-07 00:15:00,70.31972,72.1968,64.39545,63.19359,71.19279,67.52145,66.92465,65.39368,66.97656,63.49094,58.9584,70.7019,67.13223,66.76898,68.09235,67.02844,65.31645,66.35379,67.13223,64.84879,65.44556,65.96457,66.66516,64.1741,64.48547,67.02844,65.44556,63.88867,61.0343,69.10434,68.04044,68.19614,66.19992,67.97308,64.55326,63.62855,64.53623,64.77211,66.95052,66.09872,63.46194,64.14417,66.66633,62.29618,66.72738,65.09367,65.05991,65.2664,68.33537,67.78065,66.09964,63.26977,68.29993,69.20813,68.34026,68.36122,65.70434,69.10434,66.97656,68.68915,70.06445,70.01254,69.85687,67.33984,65.96457,62.9545,66.22403,67.39172,,65.1861,65.80887,65.70505,64.48547,66.30188,65.24481,65.13235,65.24481,65.13235,59.8125,61.125,60.5625,60.65625
2019-02-07 00:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0184,,,,,,,,,,,,,
2019-02-07 00:23:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-07 00:30:00,70.31972,72.09345,64.39545,62.69226,71.19279,67.44363,66.87277,65.28989,67.08035,63.49094,58.90652,70.7019,67.02844,66.76898,68.04044,66.92465,65.31645,66.30188,67.08035,64.79688,65.44556,65.96457,66.66516,64.1741,64.43356,66.97656,65.44556,63.78488,60.93051,69.05243,67.93665,68.14423,66.09613,67.97308,64.35336,63.41811,64.53623,64.77211,66.95052,66.09872,63.46194,64.14417,66.66633,62.29618,66.72738,65.09367,65.05991,65.2664,68.33537,67.78065,66.09964,62.96163,68.24802,69.26004,68.34026,68.36122,65.70434,69.10434,66.92465,68.74109,70.06445,69.96066,69.80496,67.39172,65.91266,62.90262,66.17215,67.39172,64.0184,65.1861,65.80887,65.60126,64.43356,66.27594,65.24481,65.13235,65.24481,65.13235,59.78125,61.09375,60.40625,60.4375
2019-02-07 00:34:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-07 00:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.96649,,,,,,,,,,,,,
2019-02-07 00:45:00,70.31972,72.09345,64.39545,62.69226,71.19279,67.44363,66.82086,65.23798,66.97656,63.38415,58.80273,70.7019,67.02844,66.71704,67.98856,66.92465,65.21162,66.27594,67.08035,64.79688,65.39368,65.86078,66.56134,64.07031,64.43356,66.92465,65.39368,63.68106,60.87863,69.05243,67.88477,68.04044,66.04422,67.7745,64.14992,63.41811,64.33052,64.77211,66.95052,66.09872,63.46194,64.14417,66.66633,62.09198,66.52193,65.09367,65.05991,65.06839,68.33537,67.78065,66.09964,62.96163,68.24802,69.26004,68.34026,68.36122,65.70434,69.05243,66.92465,68.55942,70.01254,69.96066,69.85687,67.28793,65.91266,62.79883,66.12024,67.39172,,65.13419,65.80887,65.60126,64.38168,66.22403,65.24481,65.13235,65.24481,65.13235,59.71875,61.03125,60.28125,60.4375
2019-02-07 00:46:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-07 00:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.94055,,,,,,,,,,,,,
2019-02-07 00:57:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-07 01:00:00,70.31972,71.98973,63.89325,62.69226,71.19279,67.44363,66.71704,65.1861,66.97656,63.38415,58.59512,70.19955,66.97656,66.66516,67.98856,66.87277,65.10136,66.27594,66.92465,64.745,65.39368,65.80887,66.56134,64.1741,64.43356,66.87277,65.34177,63.62915,60.82672,69.05243,67.83286,68.04044,65.99234,67.7745,63.95113,63.41811,64.33052,64.77211,66.74293,65.89338,63.46194,64.14417,66.66633,62.09198,66.52193,65.09367,65.05991,65.06839,68.33537,67.78065,65.80195,62.96163,68.24802,69.20813,68.34026,68.36122,65.70434,69.00055,66.76898,68.63727,70.01254,69.96066,69.75308,67.23602,65.80887,62.77289,66.12024,67.33984,63.96649,65.10825,65.80887,65.49747,64.27789,66.17215,65.24481,65.13235,65.24481,65.13235,59.59375,60.96875,60.21875,60.375
2019-02-07 01:09:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-07 01:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.94055,,,,,,,,,,,,,
2019-02-07 01:15:00,70.31972,71.98973,63.89325,62.69226,71.19279,67.33984,66.71704,65.10825,66.92465,63.38415,58.54324,70.19955,66.87277,66.71704,67.93665,66.82086,65.10136,66.22403,66.97656,64.58926,65.28989,65.86078,66.50946,64.0184,64.32977,66.82086,65.28989,63.57727,60.7229,68.94867,67.83286,68.04044,65.94043,67.7745,63.95113,63.41811,64.33052,64.56878,66.74293,65.89338,63.46194,63.94553,66.66633,62.09198,66.52193,64.89474,65.05991,65.06839,68.33537,67.78065,65.80195,62.96163,68.19614,69.15622,68.34026,68.36122,65.40431,68.94867,66.76898,68.58536,70.01254,69.96066,69.72708,67.23602,65.86078,62.66904,66.12024,67.33984,,65.05637,65.70505,65.49747,64.32977,66.12024,65.24481,65.13235,65.24481,65.13235,59.46875,60.96875,60.03125,60.28125
2019-02-07 01:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.94055,,,,,,,,,,,,,
2019-02-07 01:20:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-07 01:30:00,70.31972,71.98973,63.89325,62.69226,71.19279,67.23602,66.66516,65.05637,66.87277,63.27677,58.49133,70.19955,66.82086,66.61325,67.88477,66.82086,65.10136,66.17215,66.87277,64.58926,65.28989,65.80887,66.45755,64.0184,64.27789,66.82086,65.28989,63.52536,60.61911,68.94867,67.72903,67.93665,65.83664,67.7745,63.95113,63.21397,64.33052,64.56878,66.74293,65.89338,63.46194,63.94553,66.66633,61.89013,66.52193,64.89474,65.05991,65.06839,68.33537,67.78065,65.80195,62.96163,68.19614,69.10434,68.34026,68.36122,65.40431,68.89676,66.71704,68.55942,69.96066,69.90875,69.62329,67.18414,65.80887,62.72095,66.12024,67.23602,63.88867,65.00446,65.65317,65.39368,64.32977,66.12024,65.24481,65.13235,65.24481,65.13235,59.46875,60.90625,60.03125,60.21875
2019-02-07 01:32:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-07 01:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.78488,,,,,,,,,,,,,
2019-02-07 01:43:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-07 01:45:00,70.31972,71.88818,63.89325,62.69226,71.19279,67.23602,66.61325,65.00446,66.87277,63.27677,58.38754,70.19955,66.82086,66.56134,67.83286,66.76898,64.99942,66.17215,66.92465,64.58926,65.1861,65.70505,66.45755,63.96649,64.32977,66.71704,65.23798,63.47348,60.51532,68.94867,67.72903,67.88477,65.83664,67.7745,63.74359,63.21397,64.33052,64.56878,66.74293,65.89338,63.26384,63.94553,66.46785,61.89013,66.31892,64.89474,65.05991,64.86059,68.33537,67.47965,65.80195,62.96163,68.09235,69.15622,68.03524,68.36122,65.40431,68.89676,66.61325,68.50751,69.90875,69.85687,69.57141,67.13223,65.70505,62.61716,66.01645,67.23602,,64.95258,65.65317,65.39368,64.27789,66.06836,65.24481,65.13235,65.24481,65.13235,59.34375,60.78125,60.0,60.125
2019-02-07 01:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.88867,,,,,,,,,,,,,
2019-02-07 01:55:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-07 02:00:00,70.31972,71.88818,63.89325,62.69226,71.19279,67.18414,66.61325,65.00446,66.82086,63.27677,58.28375,70.19955,66.76898,66.61325,67.83286,66.76898,64.99942,66.17215,66.92465,64.53735,65.23798,65.80887,66.40567,63.94055,64.22598,66.61325,65.1861,63.36969,60.51532,68.84488,67.67715,67.88477,65.78476,67.57445,63.74359,63.21397,64.13019,64.56878,66.74293,65.89338,63.26384,63.94553,66.46785,61.89013,66.31892,64.89474,64.8576,64.86059,68.33537,67.47965,65.80195,62.66424,68.14423,69.10434,68.03524,68.05301,65.40431,68.84488,66.61325,68.50751,69.96066,69.80496,69.62329,67.08035,65.75699,62.56525,66.01645,67.18414,63.83676,64.90067,65.60126,65.28989,64.22598,66.01645,65.24481,65.13235,65.24481,65.13235,59.34375,60.71875,59.9375,59.96875
2019-02-07 02:06:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-07 02:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.78488,,,,,,,,,,,,,
2019-02-07 02:15:00,70.31972,71.88818,63.89325,62.18693,71.19279,67.18414,66.50946,64.90067,66.76898,63.27677,58.17996,70.19955,66.71704,66.56134,67.78098,66.71704,64.99942,66.06836,66.92465,64.48547,65.1861,65.65317,66.40567,63.88867,64.22598,66.66516,65.13419,63.31778,60.46344,68.84488,67.67715,67.83286,65.62903,67.57445,63.54273,63.01227,64.13019,64.56878,66.74293,65.69524,63.26384,63.94553,66.46785,61.89013,66.31892,64.89474,64.8576,64.86059,68.33537,67.47965,65.80195,62.66424,68.14423,69.10434,68.03524,68.05301,65.40431,68.84488,66.56134,68.45563,69.80496,69.80496,69.57141,67.08035,65.70505,62.56525,65.91266,67.18414,,64.90067,65.60126,65.28989,64.1741,66.01645,65.24481,65.13235,65.24481,65.13235,59.25,60.6875,59.875,59.90625
2019-02-07 02:18:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-07 02:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.733,,,,,,,,,,,,,
2019-02-07 02:29:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-07 02:30:00,70.31972,71.78715,63.89325,62.18693,71.19279,66.97656,66.50946,64.79688,66.71704,63.17616,58.15402,70.19955,66.66516,66.50946,67.78098,66.66516,64.89809,66.06836,66.82086,64.43356,65.1861,65.70505,66.30188,63.88867,64.22598,66.61325,65.13419,63.31778,60.43747,68.84488,67.62527,67.72903,65.62903,67.57445,63.54273,63.01227,64.13019,64.56878,66.74293,65.69524,63.26384,63.94553,66.46785,61.89013,66.31892,64.89474,64.8576,64.66213,68.03572,67.47965,65.80195,62.66424,68.04044,69.05243,68.03524,68.05301,65.40431,68.79297,66.40567,68.40372,69.80496,69.80496,69.57141,67.08035,65.70505,62.51337,65.96457,67.13223,63.733,64.84879,65.60126,65.28989,64.1741,65.96457,65.24481,65.13235,65.24481,65.13235,59.1875,60.625,59.75,59.90625
2019-02-07 02:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.733,,,,,,,,,,,,,
2019-02-07 02:41:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-07 02:45:00,70.31972,71.78715,63.89325,62.18693,71.19279,67.02844,66.40567,64.84879,66.71704,63.17616,58.10211,70.19955,66.71704,66.45755,67.72903,66.61325,64.89809,66.01645,66.82086,64.38168,65.10825,65.65317,66.27594,63.83676,64.12219,66.50946,65.05637,63.21399,60.43747,68.74109,67.57336,67.78098,65.52527,67.37193,63.54273,63.01227,64.13019,64.56878,66.74293,65.69524,63.26384,63.74553,66.46785,61.68765,66.31892,64.69046,64.8576,64.66213,68.03572,67.47965,65.80195,62.66424,67.93665,69.05243,68.03524,68.05301,65.40431,68.74109,66.35379,68.35184,69.75308,69.75308,69.57141,67.02844,65.70505,62.40958,65.91266,67.18414,,64.79688,65.54935,65.1861,64.1741,65.91266,65.24481,65.13235,65.24481,65.13235,59.0625,60.5625,59.6875,59.84375
2019-02-07 02:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.733,,,,,,,,,,,,,
2019-02-07 02:52:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-07 03:00:00,70.31972,71.78715,63.89325,62.18693,71.19279,67.02844,66.40567,64.745,66.76898,63.17616,58.0502,70.19955,66.61325,66.45755,67.62527,66.61325,64.79809,66.01645,66.82086,64.32977,65.10825,65.60126,66.27594,63.78488,64.12219,66.50946,65.10825,63.16211,60.2818,68.74109,67.52145,67.72903,65.52527,67.37193,63.33615,63.01227,64.13019,64.36505,66.74293,65.69524,63.26384,63.74553,66.46785,61.68765,66.31892,64.69046,64.8576,64.66213,68.03572,67.47965,65.50449,62.66424,67.98856,69.00055,68.03524,68.05301,65.40431,68.74109,66.30188,68.35184,69.80496,69.75308,69.46762,66.97656,65.65317,62.40958,65.91266,67.08035,63.68106,64.84879,65.54935,65.1861,64.12219,65.91266,64.73871,65.13235,64.73871,65.13235,59.0,60.4375,59.65625,59.78125
2019-02-07 03:04:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-07 03:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.62915,,,,,,,,,,,,,
2019-02-07 03:15:00,70.31972,71.68152,63.38952,62.18693,71.19279,66.97656,66.30188,64.69305,66.71704,63.07533,57.89453,70.19955,66.61325,66.40567,67.62527,66.56134,64.79809,65.96457,66.76898,64.27789,65.10825,65.49747,66.22403,63.733,64.07031,66.56134,65.05637,63.16211,60.22989,68.68915,67.46957,67.72903,65.42145,67.37193,63.33615,63.01227,64.13019,64.36505,66.54075,65.69524,63.05922,63.74553,66.46785,61.68765,66.31892,64.69046,64.65614,64.66213,68.03572,67.47965,65.50449,62.66424,67.93665,69.00055,68.03524,68.05301,65.40431,68.74109,66.30188,68.35184,69.85687,69.75308,69.46762,66.92465,65.60126,62.40958,65.80887,67.13223,,64.745,65.54935,65.1861,64.12219,65.91266,64.73871,65.13235,64.73871,65.13235,59.0,60.375,59.59375,59.78125
2019-02-07 03:15:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-07 03:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.68106,,,,,,,,,,,,,
2019-02-07 03:27:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
